"","booking.status","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","car.parking.space","lead.time","repeated","P.C","P.not.C","average.price","special.requests","day","month","year","type.of.meal_Meal Plan 2","type.of.meal_Meal Plan 3","type.of.meal_Not Selected","room.type_Room_Type 2","room.type_Room_Type 3","room.type_Room_Type 4","room.type_Room_Type 5","room.type_Room_Type 6","room.type_Room_Type 7","market.segment.type_Complementary","market.segment.type_Corporate","market.segment.type_Offline","market.segment.type_Online"
"35635",0,3,0,2,3,0,127,0,0,0,146.92,1,2,10,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35636",0,1,0,1,2,0,41,0,0,0,169.2,0,7,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35637",0,3,0,1,1,0,141,0,0,0,137.7,1,16,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35638",1,2,0,0,2,0,265,0,0,0,115,1,24,6,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35639",0,1,0,0,1,0,2,0,0,0,65,0,27,10,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35640",0,2,0,0,1,0,0,0,0,0,89,1,8,8,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"35641",1,3,0,2,4,0,152,0,0,0,136.68,0,16,9,2017,1,0,0,0,0,1,0,0,0,0,0,1,0
"35642",1,2,0,2,1,0,124,0,0,0,94.5,0,8,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35643",0,2,0,0,4,0,8,0,0,0,77.6,0,16,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35644",1,2,0,0,2,0,256,0,0,0,115,1,15,6,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35645",0,2,0,1,3,0,1,0,0,0,89,0,10,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35646",0,2,0,0,1,0,9,0,0,0,131,2,31,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35647",0,2,1,1,2,0,4,0,0,0,128,1,21,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35648",0,2,0,0,2,0,102,0,0,0,109,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35649",0,2,0,0,2,0,14,0,0,0,149,2,26,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35650",0,2,0,0,2,0,315,0,0,0,52,0,2,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35651",0,2,0,1,4,0,57,0,0,0,119.85,1,11,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35652",1,1,0,0,3,0,172,0,0,0,106,0,16,8,2018,0,0,0,0,0,0,1,0,0,0,1,0,0
"35653",0,3,0,1,1,0,8,0,0,0,161,0,11,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35654",0,1,0,1,0,0,9,0,0,0,90,1,7,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35655",0,1,0,0,1,0,1,0,0,0,175,1,22,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35656",0,1,0,1,2,0,118,0,0,0,110,0,6,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35657",1,2,0,0,1,0,443,0,0,0,65,0,29,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35658",1,2,0,0,3,0,304,0,0,0,89,0,3,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35659",0,1,0,0,3,0,0,1,0,3,65,1,17,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35660",1,2,0,0,3,0,304,0,0,0,89,0,3,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35661",1,2,0,1,2,0,64,0,0,0,126.9,1,29,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35662",0,2,0,0,1,0,55,0,0,0,104,0,6,4,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35663",0,1,0,0,1,0,114,0,0,0,125.1,1,27,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35664",0,3,0,1,1,0,57,0,0,0,145.8,0,4,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35665",1,2,0,0,3,0,52,0,0,0,67.5,0,25,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35666",0,2,0,2,2,0,47,0,0,0,117.45,1,4,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35667",0,1,0,1,0,0,2,0,0,0,89,1,9,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35668",0,2,0,0,3,0,50,0,0,0,140.4,1,17,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35669",1,2,0,0,2,0,297,0,0,0,118,1,23,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35670",1,2,0,1,0,0,93,0,0,0,126.9,0,2,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35671",0,2,0,1,1,0,30,0,0,0,143.55,0,24,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35672",1,2,0,0,2,0,110,0,0,0,149.4,0,23,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35673",0,3,0,0,1,0,33,0,0,0,117.3,1,5,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35674",1,1,1,2,2,0,68,0,0,0,79.56,0,24,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35675",0,1,0,0,1,1,6,0,0,0,85,1,12,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35676",0,2,0,1,2,0,132,0,0,0,89.76,0,7,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35677",0,2,1,1,3,0,20,0,0,0,88.4,0,22,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35678",1,2,0,0,1,0,9,0,0,0,156,0,5,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35679",0,1,0,1,2,0,20,0,0,0,119,0,19,9,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35680",0,2,0,0,1,0,104,0,0,0,105.3,1,19,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35681",1,2,0,0,3,0,20,0,0,0,91,0,3,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35682",0,1,0,0,1,0,30,0,0,0,94.2,0,31,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35683",1,2,0,2,5,0,148,0,0,0,119.69,0,16,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35684",1,2,0,1,1,0,275,0,0,0,62.8,0,4,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35685",0,2,0,0,3,0,48,0,0,0,105.3,1,9,3,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35686",0,2,0,2,2,0,96,0,0,0,88.83,1,8,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35687",1,3,0,1,2,0,49,0,0,0,150.3,0,3,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35688",0,1,0,1,1,0,10,0,0,0,120,1,5,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35689",0,2,0,1,3,0,28,0,0,0,66,0,8,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35690",0,1,0,1,2,0,150,0,0,0,71,0,18,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35691",1,1,0,0,3,0,163,0,0,0,100.8,0,5,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35692",1,0,2,2,1,0,75,0,0,0,78,0,19,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35693",0,2,0,1,1,0,89,0,0,0,80.75,0,3,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35694",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35695",0,2,1,2,2,0,21,0,0,0,160,2,21,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35696",1,2,0,2,0,0,75,0,0,0,105,0,30,10,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35697",0,2,2,1,0,0,10,1,0,1,174,2,11,12,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35698",1,2,2,2,1,1,217,0,0,0,177.3,1,7,8,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35699",1,2,0,0,2,0,35,0,0,0,84.24,0,1,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35700",0,1,0,0,2,0,80,0,0,0,108,0,9,10,2017,1,0,0,0,0,1,0,0,0,0,0,1,0
"35701",1,2,0,1,3,0,36,0,0,0,102,0,26,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35702",0,2,0,0,3,0,50,0,0,0,60,0,17,11,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"35703",0,2,0,2,5,0,120,0,0,0,88.38,2,20,8,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35704",0,1,0,0,2,0,192,0,0,0,95,0,24,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35705",1,2,0,1,0,0,12,0,0,0,131,0,25,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35706",0,2,0,1,3,0,14,0,0,0,75.27,2,14,11,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35707",1,2,0,0,2,0,102,0,0,0,101.5,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35708",0,2,0,0,3,0,32,0,0,0,111.3,2,14,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35709",0,1,0,1,0,0,54,0,0,0,65,0,5,10,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"35710",0,2,0,2,3,0,131,0,0,0,105.74,1,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35711",0,2,0,2,3,0,88,0,0,0,75,0,8,5,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35712",1,2,0,1,1,0,247,0,0,0,115,1,6,6,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35713",1,2,0,1,4,0,275,0,0,0,90,0,5,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35714",0,1,0,1,2,0,26,0,0,0,88,0,5,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35715",1,2,0,1,3,0,290,0,0,0,86.7,0,1,12,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35716",0,2,0,2,2,0,68,0,0,0,51.09,0,6,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35717",0,1,0,1,2,0,0,1,2,20,65,1,15,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35718",0,2,0,0,4,0,79,0,0,0,52.85,2,18,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35719",0,2,0,0,1,0,3,0,0,0,75,0,19,12,2017,0,0,1,0,0,0,0,0,0,0,0,0,1
"35720",1,2,0,0,3,0,32,0,0,0,80.08,0,16,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35721",0,2,0,0,2,0,74,0,0,0,109,0,18,9,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35722",0,2,0,0,2,0,68,0,0,0,65,0,29,9,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35723",0,2,0,0,3,0,15,0,0,0,99,1,20,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35724",0,2,0,1,2,0,207,0,0,0,95,0,30,12,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35725",1,2,2,2,4,0,26,0,0,0,171,0,10,2,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35726",1,3,0,0,2,0,204,0,0,0,141.3,0,7,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35727",0,1,0,2,3,0,16,0,0,0,155.6,2,6,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35728",0,3,0,0,1,0,44,0,0,0,219.6,2,10,8,2018,1,0,0,0,0,1,0,0,0,0,0,0,1
"35729",0,2,0,0,2,0,71,0,0,0,79.2,2,25,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35730",0,2,2,2,3,0,3,0,0,0,229,2,10,7,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35731",0,1,0,0,2,0,8,0,0,0,72.38,1,6,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35732",0,1,0,2,2,0,9,0,0,0,94.86,1,4,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35733",0,1,0,1,2,0,253,0,0,0,2,0,26,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35734",0,2,0,0,1,1,0,1,0,7,45,2,15,3,2018,0,0,0,0,0,1,0,0,0,0,0,1,0
"35735",0,2,0,0,2,0,62,0,0,0,100.6,0,8,12,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35736",0,2,0,0,4,0,112,0,0,0,111.78,1,4,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35737",0,2,0,0,2,0,18,0,0,0,100,0,21,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35738",1,2,0,3,7,0,259,0,0,0,65.49,0,22,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35739",0,2,0,1,1,0,26,0,0,0,133.5,2,12,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35740",0,2,0,2,4,0,1,0,0,0,106,1,5,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35741",0,2,0,1,2,0,110,0,0,0,105.3,1,25,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35742",0,2,0,1,2,1,84,0,0,0,85.5,1,3,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35743",1,2,0,0,2,0,245,0,0,0,75,0,17,6,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35744",0,1,0,0,2,0,36,0,0,0,71,0,19,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35745",1,2,0,0,1,0,85,0,0,0,107.1,0,18,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35746",1,2,0,1,0,0,21,0,0,0,91,0,7,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35747",0,2,0,0,3,0,57,0,0,0,62.29,1,3,2,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35748",0,2,0,0,2,0,97,0,0,0,81.25,2,8,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35749",0,2,0,1,2,0,224,0,0,0,86.63,1,1,8,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35750",0,2,0,1,5,0,45,0,0,0,94.5,2,19,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35751",0,2,0,2,5,0,80,0,0,0,142.07,1,10,7,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"35752",0,2,0,2,2,0,19,0,0,0,69,1,5,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35753",1,2,0,0,1,0,153,0,0,0,80.1,2,27,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35754",1,2,0,1,2,0,128,0,0,0,120,0,20,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35755",0,2,0,0,3,0,12,0,0,0,65,0,5,8,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"35756",1,2,0,1,3,0,72,0,0,0,74.8,0,19,12,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35757",1,2,0,2,6,0,106,0,0,0,94.5,0,12,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35758",0,2,0,2,1,0,38,0,0,0,85,0,12,3,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35759",0,3,0,2,2,0,71,0,0,0,168.3,2,10,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35760",0,1,0,0,2,0,30,0,0,0,85.5,2,16,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35761",0,2,0,2,3,0,268,0,0,0,80.75,0,9,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35762",1,2,0,1,0,0,286,0,0,0,90,0,16,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35763",1,2,0,2,5,0,175,0,0,0,100.66,1,16,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35764",0,2,0,1,1,0,88,0,0,0,112.2,0,5,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35765",0,1,0,0,1,0,2,0,0,0,89,0,8,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35766",1,2,0,0,2,0,301,0,0,0,52,0,18,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35767",0,3,0,1,0,0,24,0,0,0,159,2,29,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35768",0,2,0,0,3,0,174,0,0,0,85.5,1,29,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35769",1,2,0,2,3,0,18,0,0,0,138,0,7,5,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35770",1,2,0,0,1,0,17,0,0,0,139,1,23,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35771",1,2,0,0,2,0,102,0,0,0,101.5,0,16,10,2017,1,0,0,0,0,0,0,0,0,0,0,1,0
"35772",1,3,0,2,1,0,99,0,0,0,137.7,0,1,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35773",1,2,0,2,2,0,103,0,0,0,88.4,0,18,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35774",0,2,0,1,0,0,3,0,0,0,136,1,11,10,2017,0,0,0,0,0,1,0,0,0,0,0,0,1
"35775",0,2,0,2,5,0,59,0,0,0,90.55,2,14,10,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35776",1,2,0,1,4,0,104,0,0,0,104.55,0,27,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35777",1,2,0,0,2,0,35,0,0,0,67.5,0,12,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35778",0,2,0,0,3,0,44,0,0,0,60,1,11,11,2017,0,0,0,0,0,1,0,0,0,0,0,1,0
"35779",1,3,0,4,10,0,73,0,0,0,145.93,0,2,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35780",1,2,0,0,2,0,47,0,0,0,125.1,1,9,9,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35781",0,3,0,2,5,0,66,0,0,0,105,1,27,11,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35782",1,2,0,0,3,0,190,0,0,0,90.9,0,3,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35783",0,1,0,1,0,0,5,0,0,0,65,0,28,9,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"35784",1,2,0,0,1,0,105,0,0,0,75,0,6,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35785",1,2,0,4,8,0,5,0,0,0,106.83,0,12,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35786",0,2,0,0,1,0,1,0,0,0,159,0,20,8,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35787",0,2,0,2,2,0,36,0,0,0,103.5,1,18,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35788",1,1,0,0,1,0,18,0,0,0,135,0,13,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35789",1,2,0,2,1,0,183,0,0,0,105.3,1,16,7,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35790",1,2,0,2,2,0,12,0,0,0,136,0,12,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35791",1,2,0,0,3,0,279,0,0,0,110,0,12,10,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35792",0,2,0,2,1,0,39,0,0,0,126.9,0,7,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35793",0,1,0,1,0,0,4,0,0,0,59,0,25,1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35794",1,2,0,0,3,0,76,0,0,0,93.6,1,3,11,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35795",0,2,0,2,1,0,17,0,0,0,106.77,1,17,10,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35796",0,2,0,0,2,0,24,0,0,0,55,0,4,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35797",0,2,0,1,3,0,163,0,0,0,99.45,1,7,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35798",0,0,2,0,2,0,120,0,0,0,97.55,0,30,6,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35799",0,1,0,1,0,0,0,1,0,3,65,0,28,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35800",0,2,0,2,1,0,221,0,0,0,65,0,10,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35801",1,2,0,1,4,0,58,0,0,0,85.85,1,28,3,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35802",1,2,0,1,1,0,301,0,0,0,115,1,30,7,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35803",0,1,0,2,0,0,24,0,0,0,101,1,8,11,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35804",0,2,0,0,3,0,92,0,0,0,96.3,1,14,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35805",1,2,0,2,3,0,185,0,0,0,116.1,2,29,9,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35806",0,3,0,0,2,0,7,0,0,0,139,2,26,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35807",0,1,0,0,4,0,232,0,0,0,80.75,3,19,10,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35808",0,1,0,0,1,0,99,0,0,0,81,0,19,2,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35809",1,1,0,2,5,0,38,0,0,0,126.77,1,17,6,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35810",0,2,0,2,6,0,22,0,0,0,155.77,1,8,9,2018,0,0,0,0,0,0,0,0,1,0,0,0,1
"35811",0,2,0,1,2,0,20,0,0,0,77,1,1,2,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35812",1,2,0,1,1,0,268,0,0,0,95.4,0,1,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35813",1,2,0,0,4,0,94,0,0,0,131.4,0,24,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35814",0,2,0,1,2,0,34,0,0,0,134.1,1,15,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35815",0,2,0,0,3,0,5,0,0,0,75,0,8,12,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"35816",1,2,0,0,2,0,142,0,0,0,85.5,0,28,6,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35817",0,1,0,1,1,0,32,0,0,0,85,0,18,7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35818",0,2,1,1,3,0,50,0,0,0,81.56,2,5,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35819",0,2,0,2,0,0,61,0,0,0,91,0,4,10,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35820",0,2,1,0,3,0,133,0,0,0,121.5,2,12,7,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35821",0,2,0,0,3,0,26,0,0,0,100,2,2,11,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35822",0,2,0,0,4,0,19,0,0,0,102.79,2,6,12,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35823",0,2,0,0,2,0,1,0,0,0,67.76,1,22,4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35824",0,2,0,2,5,0,33,0,0,0,143.94,0,1,9,2018,1,0,0,0,0,0,1,0,0,0,0,0,1
"35825",0,2,0,2,2,0,23,0,0,0,50,0,4,12,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
"35826",0,2,0,1,2,0,19,0,0,0,130,0,2,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35827",0,2,0,1,3,0,71,0,0,0,149.4,2,19,9,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35828",1,2,0,2,3,0,87,0,0,0,58.9,0,26,7,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35829",1,2,0,0,2,0,286,0,0,0,117,1,16,9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35830",0,3,0,2,1,1,12,0,0,0,200,1,13,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35831",0,2,0,2,2,0,111,0,0,0,85.86,0,24,4,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
"35832",0,2,0,1,1,0,33,0,0,0,64,0,25,1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35833",0,1,0,0,3,0,5,0,0,0,126,1,20,4,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35834",1,2,0,0,2,0,265,0,0,0,115,1,24,6,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35835",0,2,0,2,3,0,47,0,0,0,85.5,0,16,4,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
"35836",1,2,0,1,1,0,33,0,0,0,62,0,25,1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35837",0,1,0,0,1,0,2,0,0,0,0,0,27,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
"35838",0,1,0,0,1,0,7,1,0,1,117.9,0,24,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
"35839",0,2,0,1,1,0,19,0,0,0,151.2,0,26,9,2018,0,0,0,0,0,0,1,0,0,0,0,0,1
"35840",1,2,0,1,2,0,109,0,0,0,100.5,0,5,8,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35841",0,2,0,1,2,0,10,0,0,0,58,0,11,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35842",1,3,0,1,3,0,92,0,0,0,150.3,0,22,8,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35843",1,2,1,0,1,0,217,0,0,0,76.5,2,7,8,2017,0,0,0,1,0,0,0,0,0,0,0,0,1
"35844",1,2,0,1,1,0,0,0,0,0,106,0,13,2,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35845",0,2,0,0,3,0,13,0,0,0,124,2,22,9,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
"35846",0,2,1,0,3,1,109,0,0,0,176.25,1,4,8,2018,1,0,0,0,0,0,0,0,0,0,0,0,1
"35847",0,2,0,2,2,0,6,0,0,0,43.5,1,25,12,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
"35848",1,2,2,2,2,0,33,0,0,0,181.8,1,2,9,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35849",1,3,0,1,5,0,111,0,0,0,115.6,1,21,11,2018,0,0,0,0,0,1,0,0,0,0,0,0,1
"35850",0,2,0,1,4,0,88,0,0,0,105,0,9,5,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35851",0,2,2,0,3,0,140,0,0,0,140.98,2,27,12,2018,0,0,0,0,0,0,0,1,0,0,0,0,1
"35852",0,1,0,1,3,0,8,0,0,0,112,0,17,10,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
"35853",1,2,0,1,4,0,135,0,0,0,79.72,1,9,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
"35854",0,2,0,0,4,0,100,0,0,0,140,2,28,9,2018,1,0,0,0,0,0,0,0,0,0,0,1,0
"35855",0,1,0,0,1,0,8,0,0,0,89.25,1,25,5,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
